case_id,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,obstacle_speed,obstacle_heading,legacy_label,legacy_min_h,legacy_controller_error,legacy_case_runtime_s,evolved_label,evolved_min_h,evolved_controller_error,evolved_case_runtime_s
25,1.6102830311372478,2.2548417763149278,0.7137252766195588,0.9915678225334563,0.692391756058597,-1.2522337428066748,Pass,1.6473569869995117,False,0.1963980000000447,Pass,1.804971694946289,False,0.841295332997106
26,1.1841462389370596,2.3217799463840083,0.6432967976024737,-2.579776563393246,0.7892965661727561,0.29743359320113694,Pass,0.05114853382110596,False,0.29306783399078995,Pass,0.46358931064605713,False,1.4385655839869287
27,2.0910284001208237,1.8200858836211273,0.6407484145478233,-0.48592211205637037,0.6174123426760214,-3.017163763476877,Fail,-0.21241772174835205,False,0.28533283300930634,Pass,0.5583580136299133,False,0.842471249983646
28,1.8407943922829437,2.241216334641647,0.854395064058169,2.0831770270344574,0.5065232213545574,-0.7730499314775972,Fail,-0.6478201150894165,False,0.18805212597362697,Pass,0.4771203398704529,False,1.3011160010064486
29,0.9876935128938481,1.850966287406827,0.5636281066441218,0.909887893717567,0.4987250139270785,-2.6345222626417693,Fail,-0.31597796082496643,False,0.5003290419990662,Pass,0.28110626339912415,False,1.1613561669946648
30,0.9346496054824815,2.118263543467145,0.7637851045297885,-0.15917361544947317,0.024398984624446205,0.12745890998387255,Fail,-0.5642359852790833,False,0.21704787501948886,Fail,-0.4664755165576935,False,0.7809672500006855
31,2.9529205810493053,0.2777135393382277,0.8718286789864089,0.752635662476334,0.5022556304898943,-2.035980482841765,Fail,-0.6636658310890198,False,0.2545542079897132,Pass,0.3783712387084961,False,2.494676083995728
32,1.8491597349469036,2.1979574589511084,0.8446135832857611,-0.6021619834377625,1.140371903109459,-0.2564271352927543,Fail,-0.6994060277938843,False,0.31192783298320137,Fail,-0.17576932907104492,False,1.2495972090109717
33,1.5565549683274824,0.25344327367699954,0.3907737906425491,-1.2706554930921654,0.874278593564577,-1.8072618444965716,Fail,-0.02776411920785904,False,0.29883670801064,Pass,0.44238510727882385,False,1.173133542004507
34,1.7227954508763084,1.0883688661466033,0.525441085951647,-3.08122778006856,0.5435517236880686,0.031226927477373767,Fail,-0.2106136977672577,False,0.2148038340092171,Pass,0.28472915291786194,False,0.8193983749952167
35,2.8596876979097634,1.6770536587270743,0.6565217950040987,-0.42459248319695053,1.1408479667558575,-2.618291164251605,Fail,-0.41534745693206787,False,0.23808029099018313,Pass,0.196067214012146,False,0.9344757499929983
36,1.5657621056301325,1.226262242954022,0.7663086832438979,2.4968542310474,0.7566156699871122,-1.6897132121739737,Fail,-0.4936316907405853,False,0.28917412500595674,Pass,0.341946542263031,False,1.387299958994845
37,1.2472085212830524,2.0633080956170704,0.40116795278724615,2.910761478655666,0.9467965023283175,-0.8035862773823221,Fail,-0.06271882355213165,False,0.2917434579867404,Pass,0.16800957918167114,False,0.8827643739932682
38,1.1031946823521845,2.4788009233473183,0.5374390158688694,0.4298164496051218,0.12803975129785541,1.5896183784785576,Fail,-0.042707353830337524,False,0.3065541670075618,Pass,0.009318143129348755,False,0.862860751018161
39,2.647514164098115,0.012717246355646583,0.49087708582265044,-2.94151025724804,1.128075568869627,-2.0103486455487065,Fail,-0.0018537044525146484,False,0.21781349999946542,Pass,0.0491153746843338,False,1.1190643339941744
40,2.1914610294281482,0.6730968062239334,0.7010648687847947,-0.07431172794705532,0.5952949922289518,-2.946689898391776,Fail,-0.4847319424152374,False,0.2512388750037644,Fail,-0.08092299103736877,False,0.8620064590068068
41,2.7400468763081287,2.415620087227601,0.684733504463328,2.2506798815141966,1.0198741668796738,-1.9080116741719637,Fail,-0.19833076000213623,False,0.4174689589999616,Pass,0.0930718183517456,False,0.974024916999042
42,1.688352685801163,0.8919855661338174,0.7933924085634594,-0.5452436242102818,0.45779097620440823,-2.312929651891914,Fail,-0.6226224899291992,False,0.23936350000440143,Pass,0.030025064945220947,False,1.111463918001391
43,1.4290057716396616,0.44529526298571487,0.7807771405674044,-1.9079914377066551,0.8787846612453484,-1.3005290861092786,Fail,-0.5765225291252136,False,0.3583002089872025,Fail,-0.008558094501495361,False,0.9019310010189656
44,2.419288391214494,0.42924387987224394,0.5677073303426015,-0.3275983281839796,0.301918009095525,0.19265375984147193,Fail,-0.15734976530075073,False,0.21819129199138843,Pass,0.15994834899902344,False,0.7170719999994617
45,1.5197800649314068,2.4596829308413852,0.8188172236646085,-0.836347777613307,1.1230834392943452,-2.5516096022427655,Fail,-0.4750768542289734,False,0.20028595899930224,Fail,-0.2035924196243286,False,0.732585542020388
46,1.7734348408368408,2.3514949169090817,0.4588399904382322,-0.14531317270889543,0.7906015314635902,2.949780621674493,Fail,-0.1526014804840088,False,0.2368408750044182,Pass,0.17073781788349152,False,0.717738500010455
47,2.7275731299892167,1.9320886733447438,0.4003594317305733,1.0684581887561224,0.5457623479614823,-0.13656440494591893,Fail,-0.15632052719593048,False,0.2045476250059437,Pass,0.31578800082206726,False,1.2320899170008488
48,1.5018046168786499,1.959748146935538,0.6139098642195788,0.3139784091431852,0.03598717937461897,0.29522155593289723,Fail,-0.21371786296367645,False,0.33470612499513663,Pass,0.4674641191959381,False,0.7898033749952447
49,2.7774532906318377,2.2317319188065303,0.8812719996118138,-0.6772226191313724,0.09455172376565812,-1.2616139728168358,Fail,-0.07889014482498169,False,0.7378239590034354,Pass,1.2205464839935303,False,1.8585888340021484
50,2.237252416043741,2.009622022903144,0.7661998054005463,2.9852187933645844,1.012513114530089,-1.9219338474182701,Fail,-0.47601237893104553,False,0.22980087500764057,Pass,0.3729626536369324,False,0.7798138340003788
51,1.4499384750321112,2.290530860135727,0.5021291120156286,-0.4563351107388711,0.6275246173179125,0.2379850974128055,Pass,0.12102380394935608,False,0.42760299998917617,Fail,-0.09695510566234589,False,0.878897792979842
52,1.495214301538367,0.20852465772838474,0.4458271641996633,-1.4202898428656,0.622346852878762,-0.9270739296001405,Fail,-0.19647471606731415,False,0.5405456250009593,Pass,0.32182741165161133,False,1.6591729179781396
53,2.5796561492513397,1.1418983617535754,0.7945830381834218,2.4125961007758123,0.6559170654581177,-0.5485220338781418,Fail,-0.5567215085029602,False,0.2444372920144815,Pass,0.1796722412109375,False,0.7941063749894965
54,2.549833192262838,0.34647242150601554,0.8615874738759628,-1.9738675258176264,0.9827878748970678,-1.9155532828115205,Fail,-0.6178454756736755,False,0.24469824999687262,Fail,-0.08855092525482178,False,0.9350422499992419
55,2.1133449302497374,1.5737070295097264,0.43503618391083193,-0.21379098031528176,0.02405999461207271,-2.108610549414138,Fail,-0.1411145180463791,False,0.23352462498587556,Pass,0.6182048916816711,False,0.777378001017496
56,1.0636212348942047,0.20815112209676134,0.4342793701618451,-0.7310560555181174,0.8525729414928092,-0.3612507778806342,Fail,-0.17849694192409515,False,0.22694291602238081,Pass,0.18064779043197632,False,6.806941336981254
57,2.1925327890662936,1.3894205596809661,0.8376533448501373,1.7974634402775846,1.0883662651844936,-1.813607978718204,Pass,0.5667500495910645,False,0.5460018760059029,Fail,-0.1920519471168518,False,1.266725666995626
58,1.049966489345824,1.2442305696263654,0.7369042746847968,0.8532236932436588,1.152838768503802,2.9589585510719107,Fail,-0.49408528208732605,False,0.19499708400689997,Fail,-0.22508466243743896,False,0.6779863749979995
59,2.8235253442241524,0.2608512585394909,0.8707481127881644,-1.2036365666851092,0.38493611056144045,-2.613337567083472,Fail,-0.45167431235313416,False,0.2591410000168253,Pass,0.7084639668464661,False,0.8723663340206258
60,2.779993194847347,1.749533952614577,0.7955557984721968,1.1633437767470767,0.2918666097381986,0.0640403151857698,Fail,-0.6283125877380371,False,0.261463625007309,Fail,-0.016838550567626953,False,0.8513830839947332
61,1.4923288619015695,0.25263348665152174,0.4172529246379282,2.8673196940704546,1.0403305563861107,-1.6989399331230424,Fail,-0.06282342225313187,False,0.7474571670172736,Pass,0.10014109313488007,False,0.9652067919960245
62,1.1802290342125648,1.1509067000860393,0.373779584972365,0.033416504311232664,0.8567800931544466,2.247506744139671,Fail,-0.00991031527519226,False,0.24680954200448468,Pass,0.20262375473976135,False,14.360505673015723
63,1.6022326041024404,0.17734988232070398,0.5125408799834344,-1.9813272023105801,0.5440529933240058,-1.468291578062839,Fail,-0.17835548520088196,False,0.5098322079866193,Pass,0.3733309209346771,False,1.1430745419929735
64,1.0798007557683142,2.3589401999551325,0.6465392602319255,0.39274538525071545,0.5315539157510905,-1.9492229697654528,Fail,-0.05973497033119202,False,0.26875487601500936,Fail,-0.022981494665145874,False,1.2106340840109624
65,0.9548205172651959,0.4337518420252076,0.6760498974668263,0.6861879010513201,0.38526663289539603,2.5428255602174525,Fail,-0.16300785541534424,False,0.21955008400254883,Pass,0.003842979669570923,True,0.8477414170047268
66,2.42598696894998,0.2157254706780451,0.6447078573001426,2.7808382924020894,0.8247156312393592,-2.1262316326734605,Fail,-0.313544899225235,False,0.28568666701903567,Pass,0.45488256216049194,False,1.6840842089732178
67,1.7654561313332544,1.2762683282964673,0.613269786905707,0.7553092180079362,1.175019155821018,2.921819260767852,Fail,-0.3552163243293762,False,1.0217589589883573,Pass,0.38134950399398804,False,1.9215568760118913
