case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
67,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.106547,0.947139,0.436259,-0.633012,initial_speed,0.947139,0.158800,0.788339,True
70,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.409963,1.674887,0.483599,-0.298017,initial_heading_error,-0.298017,-0.735100,0.437083,True
70,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.409963,1.674887,0.483599,-0.298017,initial_heading_error,-0.298017,-1.028100,0.730083,True
70,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.409963,1.674887,0.483599,-0.298017,initial_heading_error,-0.298017,0.824600,1.122617,True
73,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.688880,0.405250,0.572231,0.184364,initial_speed,0.405250,0.158800,0.246450,True
73,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.688880,0.405250,0.572231,0.184364,initial_heading_error,0.184364,0.824600,0.640236,True
73,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.688880,0.405250,0.572231,0.184364,initial_heading_error,0.184364,-0.735100,0.919464,True
74,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.271373,1.179191,0.500011,-0.583863,initial_heading_error,-0.583863,-0.735100,0.151237,True
74,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.271373,1.179191,0.500011,-0.583863,initial_heading_error,-0.583863,-1.028100,0.444237,True
74,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.271373,1.179191,0.500011,-0.583863,initial_speed,1.179191,0.158800,1.020391,True
75,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.611875,2.429390,0.666897,-0.568709,initial_heading_error,-0.568709,-0.735100,0.166391,True
75,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.611875,2.429390,0.666897,-0.568709,initial_heading_error,-0.568709,-1.028100,0.459391,True
75,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,1.611875,2.429390,0.666897,-0.568709,initial_heading_error,-0.568709,0.824600,1.393309,True
76,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.408665,1.010407,0.967701,-0.256427,initial_heading_error,-0.256427,-0.735100,0.478673,True
76,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.408665,1.010407,0.967701,-0.256427,initial_heading_error,-0.256427,-1.028100,0.771673,True
76,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.408665,1.010407,0.967701,-0.256427,initial_speed,1.010407,0.158800,0.851607,True
77,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.126420,1.580924,0.801947,0.200064,initial_heading_error,0.200064,0.824600,0.624536,True
77,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.126420,1.580924,0.801947,0.200064,initial_heading_error,0.200064,-0.735100,0.935164,True
77,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.126420,1.580924,0.801947,0.200064,initial_heading_error,0.200064,-1.028100,1.228164,True
78,Pass,Fail,fail,initial_heading_error <= 0.8236 AND initial_heading_error > -1.0271 AND initial_heading_error > -0.7341 AND initial_speed > 0.1598,2.099339,2.369402,0.604675,-0.406223,initial_heading_error,-0.406223,-0.735100,0.328877,True
