case_id,observed_label,rule_verdict,rule_type,rule_text,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,obstacle_speed,obstacle_heading,cf_variable,cf_original_value,cf_perturbed_value,cf_l1_distance,cf_flips_verdict
2,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),1.577069,1.012001,0.774090,-1.801722,0.113577,-0.018331,obstacle_radius,0.774090,0.482500,0.291590,False
2,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),1.577069,1.012001,0.774090,-1.801722,0.113577,-0.018331,obstacle_radius,0.774090,0.482500,0.291590,False
2,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),1.577069,1.012001,0.774090,-1.801722,0.113577,-0.018331,obstacle_radius,0.774090,0.482500,0.291590,False
5,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),2.043228,2.475002,0.765457,-0.648020,0.522959,-1.961061,obstacle_radius,0.765457,0.482500,0.282957,True
5,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),2.043228,2.475002,0.765457,-0.648020,0.522959,-1.961061,obstacle_radius,0.765457,0.482500,0.282957,True
5,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),2.043228,2.475002,0.765457,-0.648020,0.522959,-1.961061,obstacle_radius,0.765457,0.482500,0.282957,True
6,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),1.250210,0.828006,0.373882,-2.597895,0.393121,0.302236,initial_speed,0.828006,1.316300,0.488294,True
6,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),1.250210,0.828006,0.373882,-2.597895,0.393121,0.302236,initial_speed,0.828006,1.333400,0.505394,True
6,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),1.250210,0.828006,0.373882,-2.597895,0.393121,0.302236,initial_speed,0.828006,1.333400,0.505394,True
7,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),2.789261,1.788020,0.634157,-0.736733,1.162114,2.508301,obstacle_radius,0.634157,0.482500,0.151657,True
7,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),2.789261,1.788020,0.634157,-0.736733,1.162114,2.508301,obstacle_radius,0.634157,0.482500,0.151657,True
7,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),2.789261,1.788020,0.634157,-0.736733,1.162114,2.508301,obstacle_radius,0.634157,0.482500,0.151657,True
8,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),2.174082,1.280736,0.740423,-2.598742,0.887135,0.433960,initial_heading_error,-2.598742,0.832700,3.431442,True
8,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),2.174082,1.280736,0.740423,-2.598742,0.887135,0.433960,initial_heading_error,-2.598742,0.832700,3.431442,True
8,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),2.174082,1.280736,0.740423,-2.598742,0.887135,0.433960,initial_heading_error,-2.598742,0.832700,3.431442,True
9,Pass,Fail,fail,(obstacle_radius <= 0.4835 AND initial_speed <= 1.3153) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle <= 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed <= 1.3324 AND initial_distance_to_obstacle > 1.9928) OR (obstacle_radius > 0.4835 AND initial_heading_error <= 0.8317 AND initial_speed > 1.3324) OR (obstacle_radius > 0.4835 AND initial_heading_error > 0.8317 AND obstacle_heading <= 0.4025 AND initial_speed <= 2.1713),2.046827,0.146081,0.792863,-2.932526,0.148205,0.979988,initial_heading_error,-2.932526,0.832700,3.765226,True
