case_id,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,obstacle_speed,obstacle_heading,label,min_h,controller_error,case_runtime_s
172,1.2747124292356464,0.6578681060342397,0.5203877353778724,-2.280925386151373,1.0991562885379524,-1.094411301850779,Fail,-0.06339281797409058,False,0.1230927089927718
173,1.0105818184668551,1.8715218367060038,0.4891509365231874,-2.467391699045102,0.9495131861012412,-0.5919862099841211,Fail,-0.08931590616703033,False,0.12033662499743514
174,2.7736662280031275,2.078884689559318,0.786631862313575,0.3834475282421863,0.8778216042846207,-3.010471565198529,Pass,0.7772177457809448,False,0.13768641599745024
175,2.568797546131847,0.2580829152252931,0.5511047467005705,1.3983797465609697,0.3787858114503629,-0.585047417536706,Fail,-0.07895785570144653,False,0.12691420799819753
176,1.2011776618551457,0.5427083651745257,0.5688898663655166,-0.48330599977549893,0.005577133427929803,-2.1558248016808763,Fail,-0.21582818031311035,False,0.1336080829933053
177,2.762830838505466,0.6347303479266853,0.637083274431254,0.20913773736326569,1.174301477452465,1.9367831009950915,Fail,-0.3760446012020111,False,0.12930837500607595
178,2.8620322791930266,0.6602038928478887,0.7726394247406108,1.0388529608702441,0.3812786471850787,-1.583689679675818,Fail,-0.5928318500518799,False,0.12418025000079069
179,1.9995578137142234,0.691865406185288,0.8627967496411562,-0.059475930171628555,1.0363497758525761,3.133734774038931,Fail,-0.7420887351036072,False,0.1211944999959087
180,1.3458200529177229,0.6962317564185803,0.5728679531879187,-0.41930795348071737,0.07138401770931231,1.424010224463938,Fail,-0.17327174544334412,False,0.1268337499932386
181,1.2604959552803492,1.383992402165973,0.5920748241106032,-0.6475739993218186,0.6867937740282577,0.09580230140547918,Fail,-0.3446674048900604,False,0.12328295799670741
182,2.602972827374575,0.8447868529660361,0.6389310996983554,-2.3294390263723033,0.24601509222861984,-0.013518710248448418,Fail,-0.24730128049850464,False,0.1260555829940131
183,1.6463153832317046,1.7330386254117762,0.4677580904712931,2.4621426040890917,0.6981720766767702,-1.1926869133811144,Fail,-0.2140270173549652,False,0.1241070420073811
184,1.3587517294181648,0.915183749809918,0.41702493043556815,-1.7884815668816367,0.9278148628441653,-1.2725661348636068,Fail,-0.1712784618139267,False,0.13376091700047255
185,2.740514682605213,0.4594640425440949,0.8302737602618827,-0.8474192322852026,0.18223843576744708,-1.343199573236273,Fail,-0.5631318092346191,False,0.12380012500216253
186,2.837050224146803,0.4514129209732365,0.8147167455843527,-0.7557020009370867,0.7831843532196892,-1.9535633973421775,Fail,-0.2524169981479645,False,0.15202441599103622
187,1.7207585033063912,0.9348334435662589,0.5125423941845738,2.7718212295540408,1.1028440226135274,-2.0352188243930667,Fail,-0.25707074999809265,False,0.46919575000356417
188,1.9181672610459417,2.2538223398264727,0.7423987604137479,-0.40693108122403965,0.14856942636105108,-2.0094415036358413,Fail,-0.3988114595413208,False,0.1319787910033483
189,2.1747688775301137,0.492050947022063,0.7189125617862704,-0.020983159416950503,0.24258063598638427,2.7556185140407807,Fail,-0.4848994016647339,False,0.12041745900933165
190,1.4344395156081338,2.3843985574782183,0.5949288091156947,0.2877314597414733,1.1452843130485006,1.2453206458250436,Fail,-0.34030455350875854,False,0.14736524999898393
191,1.5863322263806179,0.44430371470540964,0.4234784842242195,0.16889992784764152,0.9416532334002481,-2.7822226587930934,Pass,0.05371648073196411,False,0.11427116699633189
192,2.3666748366952346,2.4044393002372133,0.8137218557289834,-0.8584663738773881,0.5324199583896999,0.14443112382726797,Fail,-0.44460445642471313,False,0.12789283400343265
193,2.3487491066021806,0.6111097905407009,0.8385163211511844,-0.23986293104861067,1.007101609747351,2.8631950457922724,Fail,-0.47253334522247314,False,0.12312362500233576
194,2.391297440959544,0.43080275592331296,0.5215521211749348,-0.4865562356873676,1.1118623846937656,-2.7896361902143467,Fail,-0.25462019443511963,False,0.17048133299977053
195,1.6578645806885748,0.565228183630808,0.6496420037151546,-0.9768002506532905,0.8895316602819346,-1.0738056780005385,Fail,-0.0960669219493866,False,0.34113066700228956
196,1.7320880658590416,0.3664837434998233,0.5585661447470707,-2.9892253313547856,0.8277395372581029,-0.41345949782952474,Fail,-0.30945727229118347,False,0.12279320799279958
197,2.69066618383815,0.9897131899103975,0.8567164151044094,0.28667649701907205,0.959934727767973,2.996202477967562,Fail,-0.2639215588569641,False,0.1187629170017317
198,2.405261426738045,2.320367037389625,0.8822103223308607,-0.5828763068984917,0.29790186046513045,-2.3929479506416382,Fail,-0.4359714984893799,False,0.15607958400505595
199,1.9450767680575658,0.9242163547639657,0.8192156967635794,-2.1565288853308795,0.31642584544919244,-0.12024673828146382,Fail,-0.5991400480270386,False,0.12620729199261405
