case_id,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,label,min_h,controller_error,case_runtime_s
0,1.319834268390037,1.5940877147919743,0.6357299396446998,1.7390410645051047,Pass,1.3378099203109741,False,0.3874185419990681
1,2.1482003902266174,2.4058119628211223,0.35545594098803174,-0.3365674684884121,Pass,0.0803724080324173,False,0.3471784589928575
2,2.238364748143481,1.5619237288822325,0.8617912643504216,-2.9270287646823814,Pass,4.267591953277588,False,0.36996016700868495
3,1.3125865350174908,1.012001404306543,0.8511972408107147,-1.8017216894634567,Pass,0.998346745967865,False,1.1972073749930132
4,2.3022959288321374,0.9960665501558716,0.7580422160852114,-1.3670853769244036,Pass,1.1399222612380981,False,0.3838798330107238
5,0.8008656992386417,1.818410731326687,0.37970309978185735,-1.3983439790097763,Pass,0.47251880168914795,False,0.35738370902254246
6,1.9380292685641227,0.7116645116622069,0.7038564055280735,3.078764783269511,Pass,3.2605438232421875,False,0.4368991249939427
7,2.1352164647480656,0.9921611411110925,0.6332695630219038,-1.9610605082651675,Pass,2.583847999572754,False,0.3532748330035247
8,1.0168562734047186,0.8280057455882306,0.3782240599271134,-2.5978948002083677,Pass,0.8909432888031006,False,0.7327445840055589
9,1.3224418027857738,1.370255974966197,0.93477130029346,1.3521921178944822,Pass,0.8256118893623352,False,0.8214125839876942
10,1.6816343400180243,0.9568633522146969,0.9794781964353194,2.5083008023981384,Pass,1.868516445159912,False,0.5859384590003174
11,1.8527410908386017,1.2807360106464263,0.8114091682147262,-2.598742269246544,Pass,2.7742648124694824,False,0.6199445420061238
12,2.1046307566510993,1.4226673750468235,0.7049703830113763,-2.7744517789913137,Pass,3.9324872493743896,False,0.5234227920009289
13,2.2298901477143316,0.08318496107902057,0.430277846259283,0.9799876104967407,Pass,2.9689276218414307,False,0.6248604579886887
14,1.3575775318688865,1.4969823174139105,0.629944506280608,-0.46267168648790413,Fail,-0.2188137173652649,False,1.655273959011538
15,1.8504014913208182,1.2310855286641686,0.48101235318671315,-0.3738479776246657,Fail,-0.0915311872959137,False,0.49959950099582784
16,2.154088292369466,1.2475676496400645,0.6419600061565223,-2.4559042146463654,Pass,4.02444314956665,False,0.7992048329906538
17,1.9721180691336022,1.635227189857324,0.35723201741318134,0.4899925477329621,Pass,0.6656317710876465,False,1.3927495009847917
18,2.2582967540959538,0.9052737456171147,0.7669240920491512,2.496491390734967,Pass,3.9571170806884766,False,0.539715792023344
19,1.2360920071996517,0.25572254109817116,0.6537180442889453,-1.9198495667237008,Pass,0.8161948919296265,False,1.004357750993222
20,1.4734320214680976,0.4279698985257907,0.9982761747493403,2.461676989537148,Pass,1.1744468212127686,False,0.5649682910006959
21,2.3444335192066497,2.4191505234360178,0.6020966816495368,-2.866275285128372,Pass,5.133848667144775,False,0.8415551670186687
22,1.0797530765812775,0.8965399134204686,0.8184772199782535,0.17628232111798248,Fail,-0.6615376472473145,False,0.4173545420053415
23,2.461388884129938,0.8888031927714111,0.9129728907202438,-0.925778747077957,Fail,-0.024254679679870605,False,0.5359960419882555
24,1.4874916930267759,0.5749140738539149,0.8801303286559816,-0.2564336728957546,Fail,-0.7361829280853271,False,2.0003426680050325
25,1.3224827128960954,2.0392421572358943,0.8002588225643816,-0.47173745215087903,Fail,-0.43123888969421387,False,0.2871334579831455
26,1.1216046194843745,1.9800120501280567,0.9191143475759684,0.7941822441379451,Fail,-0.06870567798614502,False,0.17191800000728108
27,1.5444101697606596,0.8568843695489636,0.4208420770505757,-0.49296168033902976,Fail,-0.006702899932861328,False,0.23682229200494476
28,1.1843681896126619,0.7183257387032044,0.7142467246331362,-0.022722750928759528,Fail,-0.5094825029373169,False,0.19858641701284796
29,2.571086521212278,1.5756456143343827,0.39086107561335526,-0.2289266250133637,Fail,-0.07189586013555527,False,0.2532328340166714
30,1.5192496822919535,0.5063491622308725,0.7051325991899389,-0.42558014792174914,Fail,-0.3970792591571808,False,0.1952569170098286
31,2.067825683591395,1.0538729521325791,0.6799931258426288,0.2378830787224957,Fail,-0.12849250435829163,False,0.27237620900268666
32,2.127672186890651,0.1851955376149375,0.9148180993033557,-0.6851820066238461,Fail,-0.5782709717750549,False,0.279339542001253
33,1.5440445469561919,0.18509916058300657,0.572246542566096,-0.5645922050134944,Fail,-0.1871621310710907,False,0.18367191700963303
34,0.8617113397475731,0.46917379178460034,0.7984281831174658,0.30019486882044655,Fail,-0.4890962243080139,False,0.22170195798389614
35,0.8315182596192865,0.686050827810494,0.6440017993369109,0.4338934159800609,Fail,-0.19192078709602356,False,0.22062658399227075
36,1.5831509182558894,0.4799983593284876,0.7834309211358952,-0.6877975084048029,Fail,-0.34994539618492126,False,0.224167167005362
37,1.280171262664356,1.7618171411301933,0.5436481025043316,0.12463805954738794,Fail,-0.24444736540317535,False,0.17937508298200555
38,2.1387968854476416,1.5636014187113543,0.8437280338416661,0.28538002272230845,Fail,-0.38805803656578064,False,0.16524937501526438
39,0.801963553079974,0.6066671273651749,0.5180979371578357,-0.9175780297620912,Fail,-0.03705334663391113,False,0.1506604170135688
40,1.3932155913988713,1.0506485143318107,0.8635316712974574,-0.8142446656116724,Fail,-0.2921147346496582,False,0.1736637919966597
41,2.012545685513481,0.3946566460140846,0.5093788649722278,-0.1954150699424515,Fail,-0.23329754173755646,False,0.23621983401244506
42,0.8688298403191239,1.0861307198814698,0.6078274597164175,-0.21332449600422887,Fail,-0.35084742307662964,False,0.16946858298615552
43,0.7478058170259643,0.6549859287221577,0.6559675115851511,0.01045523239404167,Fail,-0.43015769124031067,False,0.1601411250012461
44,2.3521357572019466,0.7296137378570091,0.7520052706632665,-0.3028232321659461,Fail,-0.4815049171447754,False,0.16518174999509938
45,1.3359686644027158,0.9840836676762671,0.6484692738599407,-0.1726194611676548,Fail,-0.4005623757839203,False,0.1810623749915976
46,0.7459995715385006,2.4199950946458677,0.3679194574197811,-0.5159272477893775,Fail,-0.02407001703977585,False,0.1683392080012709
47,1.894009252786325,1.410040500842589,0.8700869626227036,-0.788903871838055,Fail,-0.08021080493927002,False,0.17667149999761023
48,1.9632804582639827,1.3896273215973212,0.5925324620689751,-0.31785278434995723,Fail,-0.2365475296974182,False,0.2985430829867255
49,1.686308179379526,0.452380331266492,0.802253261593857,-0.8305178648854881,Fail,-0.24964138865470886,False,0.18573687502066605
50,2.250129381807294,0.2413028160210698,0.7409896366482571,-0.052474081433429465,Fail,-0.5446340441703796,False,0.15958733300794847
51,1.5955334680761237,1.9434722149147567,0.4839511179182087,0.04224999969957999,Fail,-0.220158651471138,False,0.20217075099935755
52,1.4596227090209863,0.8184255643368565,0.38721054308776404,-0.3787785222256228,Fail,-0.05607163906097412,False,0.1814278330130037
53,2.3159126116580384,0.08998842451997863,0.40462715339730543,0.0598468947473334,Fail,-0.15001383423805237,False,0.18853029201272875
54,2.2710912138311627,1.7960924398514322,0.5667464178204941,-0.2025268997359828,Fail,-0.25793689489364624,False,0.2843757089867722
55,1.3765556581102683,0.8410487853366805,0.6570961932636477,-0.26024442352555344,Fail,-0.3895604610443115,False,0.20069504200364463
56,1.4069894387953337,2.354982806327995,0.7718917749697863,0.2769237852326287,Fail,-0.5948881506919861,False,0.24777295798412524
57,2.4866285276859745,1.3050685361905687,0.4736900323211267,-0.14438727889504444,Fail,-0.19636520743370056,False,0.16234179100138135
58,2.2451107052446417,1.7052615150930723,0.36430117351276026,0.0723199774284673,Fail,-0.03173370659351349,False,0.16600708398618735
59,1.9657948098086744,2.2624690083122436,0.8068817481342294,-0.08071505977925675,Fail,-0.6406360268592834,False,0.18286850000731647
60,2.340306050115198,2.183389224848999,0.47367420402084054,-0.2521693654591175,Fail,-0.10937178134918213,False,0.2194231250032317
61,1.1056216894724638,0.7627660335942998,0.5988996252432021,-0.358289506506571,Fail,-0.2987227439880371,False,0.16947862500092015
62,1.177648950976834,0.14230332759411074,0.5256509467466832,-0.4146386123378094,Fail,-0.21994689106941223,False,0.2068991249834653
63,1.4364714627835844,0.3297019109012317,0.674325352110374,-0.08142476965571621,Fail,-0.4511525630950928,False,0.16698529198765755
64,1.563626455810289,2.415601268913635,0.8580751532738317,-0.3930077565323846,Fail,-0.5358486771583557,False,0.21581158298067749
65,0.7520043175978632,0.5331081176923367,0.38089071957002707,0.06428307321317694,Fail,-0.13837803900241852,False,0.23097841700655408
66,1.2369473953278187,1.6998778216354224,0.6957571864736465,-0.07652516270728427,Fail,-0.4791492223739624,False,0.25237233299412765
67,1.5380874449983994,0.5367573418044763,0.944494810712358,-1.0486498343870898,Fail,-0.2827526926994324,False,0.20049754198407754
68,0.7145853810318027,2.34610611124066,0.5577146622226089,0.6980672091435745,Fail,-0.07330866158008575,False,0.19736679198103957
69,1.1217221400214534,1.0148222861688863,0.8980682105636026,0.5263861784725048,Fail,-0.2676500678062439,False,0.18029700001352467
70,1.7915574511990326,0.6399347374801876,0.9549629617750165,-0.9318883754676066,Fail,-0.32640010118484497,False,0.16721779099316336
71,1.0530062265617102,1.872958962484946,0.862999983355209,0.15568946237337666,Fail,-0.698681116104126,False,0.1966592090029735
72,1.7270397692241364,1.2882712903001474,0.7136057210180355,0.09967411122884995,Fail,-0.41360440850257874,False,0.19929225000669248
73,0.9367178691283988,0.24734230494558002,0.4754520616320206,-0.014981284674741246,Fail,-0.22589963674545288,False,0.17311258299741894
74,2.319504047422977,1.3612043441236183,0.8854890778378651,-0.34075349276424394,Fail,-0.638303279876709,False,0.17914283298887312
75,1.0435085962491717,0.23859816956689262,0.9065148035451387,-1.5813475276908013,Fail,-0.10777473449707031,False,0.17330229200888425
76,2.522681737358844,1.6483726657088684,0.7491845400692891,-0.21362558750364924,Fail,-0.4914088845252991,False,0.20580333398538642
77,1.5334508154025068,0.1471046432841186,0.6131501682534782,0.06146617081960626,Fail,-0.3225858807563782,False,0.22404466700390913
78,1.179285495984073,1.2225862899564155,0.827250135583205,-0.2658369397821829,Fail,-0.6387057304382324,False,0.1751395839964971
79,1.891365028398423,0.833064928208417,0.657416850275933,0.08871667443390052,Fail,-0.37353402376174927,False,0.16660649998812005
80,1.937742533377561,0.3734313837167466,0.9364334920959211,-0.9773464365629256,Fail,-0.3141365051269531,False,0.1918561249913182
81,0.778989730954385,2.4937375780834548,0.5209505897304373,0.511230880552505,Fail,-0.1907356083393097,False,0.167554374987958
82,1.2717708331231576,0.9929562812454223,0.6406175652810149,-0.527464326999386,Fail,-0.2398407757282257,False,0.160953459009761
83,1.9572245661184002,0.359194100055312,0.46112481240616393,0.07081119113029954,Fail,-0.15726901590824127,False,0.18821029100217856
84,1.8809192915433097,0.6860952621993246,0.47604605410843437,0.1704038002095447,Fail,-0.0850880891084671,False,0.15469895899877883
85,2.0712480654683656,0.245908003368992,0.9287841639908012,-0.6311418382634812,Fail,-0.6339738368988037,False,0.1736721660126932
86,1.7149081589110362,0.5925304174850612,0.898840965494495,-0.23881620171145324,Fail,-0.770568311214447,False,0.17373275000136346
87,1.8245127737804574,0.6456926926141227,0.8036579369891396,-0.6872189246987075,Fail,-0.31657734513282776,False,0.18547708398546092
88,1.3324256939113663,0.9807677365645953,0.6373610846665503,0.1503143287782458,Fail,-0.39103275537490845,False,0.16177904198411852
89,0.7111704806041722,1.177813170902432,0.4442495596628836,0.34176282435273375,Fail,-0.12295834720134735,False,0.16340062499511987
90,1.471037661350092,0.02996600116615511,0.7901248872151954,-0.6626535027486318,Fail,-0.4604890048503876,False,0.21080320901819505
91,1.0053310602297991,2.3492530391372437,0.7891874773796591,0.7071702469411059,Fail,-0.1128075122833252,False,0.17571283300640061
92,2.4063845948969194,1.2604813884379857,0.7157190212546303,-0.29590795929891645,Fail,-0.40578338503837585,False,0.16782062500715256
93,1.5881712296426267,1.595651031638048,0.8678094860654594,0.3984183631131528,Fail,-0.3331548571586609,False,0.18336329198791645
94,2.0885158633133174,0.36177459271768325,0.6734523155936374,-0.3724764408097401,Fail,-0.3627376854419708,False,0.1660943749884609
95,0.763798743339778,0.021412610741883276,0.5661005311459415,-0.9505225684040632,Fail,-0.1647215634584427,False,0.15702749998308718
96,0.9831753204370856,0.17103337388841816,0.7359904625318319,0.4727187814787457,Fail,-0.07927805185317993,False,0.15658070798963308
97,0.9344920250497886,1.932674972226447,0.782611223668793,0.06920430761246488,Fail,-0.60543292760849,False,0.21532570899580605
98,1.9234623920042873,1.5267305412497743,0.6627382331564505,0.16381362101312202,Fail,-0.433353066444397,False,0.18486308297724463
99,1.5325203666721543,0.5855640407030394,0.8868130049143288,-0.5450563793902323,Fail,-0.6115896105766296,False,0.17393545800587162
100,1.5001535644955157,0.4448708903643758,0.7520514739909092,-0.15741764166859662,Fail,-0.5524243116378784,False,0.21566374998656102
101,2.0177185104862936,0.9029256089026999,0.4998781894558655,-0.11420251700418627,Fail,-0.2375970184803009,False,0.1584816250251606
102,0.7369575052863058,0.9947040170382332,0.48932320402327445,-0.41001580993224396,Fail,-0.1879677027463913,False,0.21190441699582152
103,2.3712675011137794,0.3695190158461287,0.40686461929399215,0.07408276298336958,Fail,-0.16442084312438965,False,0.22280129199498333
104,1.4393932074062836,2.4112673189178917,0.8772705961196333,0.5957875774446433,Fail,-0.2695804238319397,False,0.1620227500097826
105,1.1656299730803181,0.15269620240632414,0.37833144255317774,-0.30373580462119953,Fail,-0.11248333007097244,False,0.17243687500013039
106,2.1459092337933834,0.9137558197571374,0.6710693312309111,0.16520814053510646,Fail,-0.3061153292655945,False,0.1731971249973867
107,2.513224959696786,0.12129549937079154,0.8839489610379443,-0.7127071638244264,Fail,-0.4958703815937042,False,0.15466787500190549
108,2.4570847775508704,2.018365405407201,0.8871166268945843,-0.5360981162502263,Fail,-0.2882601022720337,False,0.18841941701248288
109,2.201831446797094,2.29295393082889,0.772099890070217,0.2969445870746821,Fail,-0.442926824092865,False,0.16383475001202896
110,2.3221830030297497,1.3627073831751402,0.5743508641488309,0.051118885687365445,Fail,-0.2571011483669281,False,0.19719350000377744
111,1.3606830880174663,0.5263178161578244,0.48925282846697116,0.1340120425972473,Fail,-0.23660503327846527,False,0.17069404100766405
112,1.3106505314399024,2.0577440686902597,0.697486724242452,-0.5209238937642167,Fail,-0.23462313413619995,False,0.17969341602292843
113,1.0478456727661267,2.202397427824806,0.5831118150741643,-0.15067290422782875,Fail,-0.32367900013923645,False,0.15755620898562483
114,2.133349997293566,1.7513617403187465,0.8494014661731375,0.07731286103112467,Fail,-0.6272794604301453,False,0.17654029198456556
115,2.1844843301543726,0.3642240947548761,0.9215328879142962,-0.35732151011215363,Fail,-0.7645841836929321,False,0.17910854201181792
116,1.1807032352619202,0.2682560363826547,0.8643196424715057,-0.5919862099841211,Fail,-0.6194162964820862,False,0.18733158300165087
117,2.395221825336163,2.078884689559318,0.8660194736433159,0.3834475282421863,Fail,-0.2931322753429413,False,0.2118495000177063
118,2.089884206783983,0.05217142340264741,0.6594103978276324,-0.7616399132909693,Fail,-0.15262186527252197,False,0.228330082987668
119,2.5668492546135715,2.0739300327486987,0.4507945837019621,-0.23787017222505424,Fail,-0.09856338053941727,False,0.16303862500353716
120,0.8250868768628177,2.2532765882100407,0.5124894140464105,-0.6152148172588583,Fail,-0.0829114019870758,False,0.17004862500471063
121,1.7690274996974196,0.6385620051974711,0.9127645998872691,-0.3289588439704536,Fail,-0.7571277022361755,False,0.18952245899708942
122,0.9724940750117983,0.5427083651745257,0.6086880238865195,-0.48330599977549893,Fail,-0.28803199529647827,False,0.17321345800883137
123,1.2375348930938426,0.9633906534589389,0.6200786062664451,-0.21479350008970055,Fail,-0.3572591543197632,False,0.1861626660102047
124,0.8915350527167365,0.9240551573442696,0.7185937518303628,-0.667876225351971,Fail,-0.34790346026420593,False,0.17172270800801925
125,1.4229506370902834,1.1155599029273646,0.823799868899874,0.39169545779055115,Fail,-0.13194745779037476,False,0.19407904200488701
126,1.6948380219319166,0.691865406185288,0.9560325223031846,-0.059475930171628555,Fail,-0.9099112153053284,False,0.1609735839883797
