case_id,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,legacy_label,legacy_min_h,legacy_controller_error,legacy_case_runtime_s,evolved_label,evolved_min_h,evolved_controller_error,evolved_case_runtime_s
49,0.9697165588927537,0.23636140472167472,0.6001986479695738,-2.388106324348696,Pass,0.5801117420196533,False,0.1104979999945499,Pass,0.5801117420196533,False,0.4935800829989603
50,1.9075537959894076,0.028981748623643777,0.5389888388141395,0.23301195320785784,Pass,0.2847631871700287,False,0.23220962499908637,Pass,1.1572386026382446,False,0.5546333329984918
51,1.1449972622964462,1.5772140385035691,0.9942788430896499,-2.913465774795384,Pass,0.32242828607559204,False,0.1045623750105733,Pass,0.32242828607559204,False,0.519732999993721
52,1.9659089145320037,0.44807085152875653,0.9159359919414887,2.1208145629834902,Pass,3.0258591175079346,False,0.10332195799855981,Pass,3.0258591175079346,False,0.5933296260045609
53,0.71241287306801,2.030789323522698,0.6411982642780539,2.49119836402272,Pass,0.09639689326286316,False,0.11981716699665412,Pass,0.09639689326286316,False,0.4926992910041008
54,2.4424556758373113,2.078869802970032,0.6243667449003852,-0.7730499314775972,Pass,0.6789928674697876,False,0.11424349999288097,Pass,1.2033255100250244,False,0.8261931250017369
55,1.8585474583729729,1.0831310959927527,0.5818218652540635,-1.2358908996602005,Pass,1.0148295164108276,False,0.10894691699650139,Pass,1.053511142730713,False,0.5201812080049422
56,0.8180511821797365,1.8845685471333298,0.36091090693238215,0.4355813974995226,Fail,-0.057349562644958496,False,0.1014064169867197,Pass,0.054940640926361084,False,0.5164669579971815
57,2.4312721685321526,1.5095476520168225,0.803078783139821,-0.9700281060898246,Pass,0.6154888272285461,False,0.11580891700577922,Pass,1.060276746749878,False,0.5518517920136219
58,2.0432371756662304,2.396636666133273,0.8870764460250621,-0.5092917104867367,Fail,-0.3277861475944519,False,0.11976099999446888,Pass,0.5124096274375916,False,0.5043720840039896
59,1.031277269339324,1.3203142705684177,0.5084872456444121,1.9781214771500473,Pass,0.8049735426902771,False,0.11034712499531452,Pass,0.8049735426902771,False,0.4867799999919953
60,1.9473142722178935,0.852552907297289,0.8046248495186011,0.2948826570461156,Fail,-0.1630791425704956,False,0.11684812499152031,Pass,1.0877152681350708,False,0.662385291987448
61,0.8596280730520127,2.3445579802197467,0.37714323018142915,1.5103930188579362,Pass,0.5967234373092651,False,0.10972212499473244,Pass,0.5967234373092651,False,0.5367450000048848
62,1.4379880047706024,1.6120328898615597,0.6201427158771675,-2.6345222626417693,Pass,1.6832325458526611,False,0.1148989170033019,Pass,1.6832325458526611,False,0.5435789170005592
63,2.466793598229855,1.5484859925224916,0.35208089272615467,1.1490168231421292,Pass,2.131335735321045,False,0.12282945901097264,Pass,2.1085000038146973,False,0.5998517500120215
64,1.5069263111106013,2.0381692624777394,0.6092841233779145,1.8010592555488971,Pass,1.8995996713638306,False,0.10454266698798165,Pass,1.8995996713638306,False,0.5991688329959288
65,2.365117812441584,1.4176664345068999,0.6125927660143595,-1.0783992599625702,Pass,1.0728074312210083,False,0.11516333300096449,Pass,1.212196946144104,False,0.5340419170097448
66,1.75275789693293,0.8304534183772074,0.35344313698593477,2.7823347809996566,Pass,2.9472382068634033,False,0.12115737500425894,Pass,2.9472382068634033,False,0.5105377919971943
67,1.106546730987629,0.947139156260496,0.43625899569366006,-0.6330123272194959,Pass,0.018515095114707947,False,0.16694920799636748,Pass,0.3077008128166199,False,1.0349306670104852
68,0.9763200425760843,0.028574073785893328,0.7228682346616115,-0.6279683113343317,Fail,-0.4286940395832062,False,0.1326285840041237,Fail,-1.0192394256591797e-05,False,0.5390541670058155
69,1.7396615381031995,1.7942034399868878,0.40248670821220495,-1.5987914206622234,Pass,2.6688921451568604,False,0.118103583008633,Pass,2.668541193008423,False,0.5887465010018786
70,2.409963126524101,1.6748866785404877,0.4835994071466132,-0.2980170178896189,Fail,-0.09573289752006531,False,0.15343950000533368,Pass,0.6978821754455566,False,0.47822158300550655
71,1.9518546985369916,0.3390128577958715,0.568533021723712,-2.784109301617167,Pass,2.8335235118865967,False,0.11393475001386832,Pass,2.882262945175171,False,0.5968182500073453
72,0.9823557522968278,1.750504930887752,0.8476355281015686,-0.708070912783926,Fail,-0.4288904368877411,False,0.3866972919931868,Fail,-0.2290865182876587,False,0.5780760829948122
73,1.6888800062812028,0.4052496340259118,0.5722305358248894,0.18436368316474772,Fail,-0.18317899107933044,False,0.1230165839951951,Pass,0.7249755859375,False,0.5174120419978863
74,1.271372561788469,1.179191234623652,0.5000105163653316,-0.5838629398770712,Fail,-0.015173077583312988,False,0.12068754198844545,Pass,0.35840365290641785,False,0.5138929579989053
75,1.611875490948454,2.4293895336122224,0.6668966843567017,-0.5687087571450684,Fail,-0.002623528242111206,False,0.10605929199664388,Pass,0.35941293835639954,False,0.4994447509961901
76,2.408665105896266,1.0104073594846503,0.9677014475176237,-0.2564271352927543,Fail,-0.8625974655151367,False,0.12001416699786205,Pass,0.30518484115600586,False,0.6228140419989359
77,2.1264197548715034,1.5809237319179728,0.8019470332788776,0.2000644946800434,Fail,-0.5937519073486328,False,0.10967287499806844,Pass,0.9880921244621277,False,0.5313814999972237
78,2.0993390373778213,2.369402483789739,0.6046747824140954,-0.4062233461641753,Fail,-0.057758182287216187,False,0.10496216699539218,Pass,0.6600644588470459,False,0.5297788750031032
79,1.3060692060147805,0.024018420025053167,0.6444238503310371,0.031226927477373767,Fail,-0.405437171459198,False,0.11050466699816752,Pass,0.05558764934539795,False,0.5048057070089271
80,2.4730507742993098,1.6770536587270743,0.7122530304593893,-0.42459248319695053,Fail,-0.22604554891586304,False,0.11423570899933111,Pass,0.7655687928199768,False,0.49856870899384376
81,1.40504016757823,0.45127952757524625,0.4103029941631268,0.1837725564403736,Fail,-0.10871804505586624,False,0.1113935410103295,Pass,0.5309270024299622,False,0.4972906250040978
82,0.7586292549559769,0.03705030835600365,0.5560692231712314,-0.05965949051867492,Fail,-0.30483391880989075,False,0.10862374999851454,Pass,0.0,False,0.6564690829982283
83,2.3542506570298496,1.6774872075308198,0.9288853801482296,-0.06326284265039694,Fail,-0.8560306429862976,False,0.11089870901196264,Fail,-1.4901161193847656e-06,False,0.4683559580007568
84,2.1990944620198363,0.9302631793844712,0.5460764355502011,-0.4973911432373046,Fail,-0.06024116277694702,False,0.11264091701013967,Pass,0.6389297246932983,False,0.5300195000017993
85,0.8838428078424526,2.4788009233473183,0.5715188369359366,0.4298164496051218,Fail,-0.31548258662223816,False,0.10636279100435786,Fail,-0.15857818722724915,False,0.5946767920104321
86,1.5540747715769494,1.836986341204764,0.788804319096531,-0.0371605071925627,Fail,-0.6189854145050049,False,0.11581337499956135,Fail,-0.1090695858001709,False,0.6084156249999069
87,2.5377533864564796,0.6915124573815895,0.7023691774927943,-0.6951486932408639,Fail,-0.07447367906570435,False,0.09403004100022372,Pass,0.7476783990859985,False,0.5508548750076443
88,2.096233410468164,0.7250576858053657,0.8226993788766693,-0.27181982381618974,Fail,-0.6154813766479492,False,0.10812412500672508,Pass,0.224389910697937,False,0.5090909580030711
89,1.9676554466850822,0.002400593042692356,0.3710414053030514,-0.17679119696351053,Fail,-0.12147607654333115,False,0.1303652500064345,Pass,0.1332235187292099,False,0.5340977080049925
90,1.8684647409111819,0.6730968062239334,0.7648948449274846,-0.07431172794705532,Fail,-0.5808653235435486,False,0.10822429199470207,Pass,2.384185791015625e-07,False,0.5254527920042165
91,1.642550404362507,0.077549342279985,0.6489232209431348,-0.41372007746409745,Fail,-0.3483697772026062,False,0.1103961249900749,Pass,0.16932806372642517,False,0.5143173749966081
92,2.0745942587178754,0.42924387987224394,0.6072904813139834,-0.3275983281839796,Fail,-0.2965542674064636,False,0.11156466699321754,Pass,0.3168741762638092,False,0.5164446249982575
93,1.2607533920807967,2.4596829308413852,0.9040567188763555,-0.836347777613307,Fail,-0.14900290966033936,False,0.1177051249978831,Fail,-0.01046210527420044,False,0.4992712079983903
94,0.8849312047116167,0.2477537022051085,0.45893017923409185,-0.33676362929883963,Fail,-0.17746280133724213,False,0.10574366700893734,Fail,-1.3232231140136719e-05,False,0.5294209580024472
95,1.415518545259542,0.2261582381607996,0.4533960164060035,-0.06956658449223108,Fail,-0.20333722233772278,False,0.10101316700456664,Fail,-0.057411909103393555,True,0.576336583995726
96,1.4902505702809512,2.3514949169090817,0.47862907960881995,-0.14531317270889543,Fail,-0.19590115547180176,False,0.10654787499515805,Pass,0.014944270253181458,False,0.49816337499942165
97,0.8739689459783443,1.6751260055688757,0.6456212718124695,-0.13656440494591893,Fail,-0.40753239393234253,False,0.09881116599717643,Fail,-0.32177042961120605,False,0.49431279199779965
98,1.2444898914616358,1.959748146935538,0.6618934758958659,0.3139784091431852,Fail,-0.42593422532081604,False,0.11185329098952934,Pass,0.03184249997138977,False,0.4983969589957269
99,0.8687971075213224,0.4814793335497891,0.6658204732609199,0.3754849179702262,Fail,-0.2341020554304123,False,0.19694625100237317,Pass,0.04136472940444946,False,0.6030053759895964
100,2.3031457646726414,0.48528681971939436,0.94074152898337,0.1407217401992522,Fail,-0.7429065704345703,False,0.14366533400607295,Pass,0.9990247488021851,False,0.551845374997356
101,1.19756338217191,2.290530860135727,0.5297889505639248,-0.4563351107388711,Fail,-0.09210917353630066,False,0.2395389589946717,Pass,0.04843282699584961,False,0.9813592090067687
102,1.0310392945079276,0.6848846272118212,0.6871045453093294,-0.9270739296001405,Fail,-0.12490949034690857,False,0.12163554200378712,Pass,0.2267082929611206,False,0.5610940829938045
103,2.372928073136353,2.061941338227254,0.7902457041520581,-0.19571608115282535,Fail,-0.552297055721283,False,0.10776233300566673,Pass,0.4830123782157898,False,0.5030148750083754
104,2.1417177353165835,1.440529667233711,0.869893570006367,-0.2716890500447908,Fail,-0.658804178237915,False,0.13927929100464098,Pass,0.38809728622436523,False,0.6841586259979522
105,0.8043289684496939,1.2536122204076985,0.7255591450772996,0.8135645006585044,Fail,-0.11869290471076965,False,0.11524924999685027,Fail,-0.0900346040725708,False,0.5000963339989539
106,0.9911469151045558,0.9591220377175713,0.811810343308605,-0.3612507778806342,Fail,-0.5959832072257996,False,0.12247200000274461,Fail,-0.15078651905059814,False,1.07243479200406
107,1.0074260953353513,2.2247235267140852,0.7500696728062337,0.3504020848424805,Fail,-0.5559594631195068,False,0.10841624999011401,Fail,-0.31579142808914185,False,0.4979527079995023
108,2.3163025379900084,1.9747578796855212,0.6702363589296423,0.2634062263452086,Fail,-0.30767983198165894,False,0.12030137500551064,Pass,1.032700777053833,False,0.5361070000071777
109,2.2676832629100847,0.588702986296801,0.35158303548629966,-0.38262019714044015,Fail,-0.004652723670005798,False,0.10589720799180213,Pass,0.5398003458976746,False,0.4638111250096699
110,1.5945486889732414,1.635065542092573,0.45114390370019125,0.0399332199435487,Fail,-0.1935516595840454,False,0.108486917000846,Pass,0.17273053526878357,False,0.6020696250052424
111,1.162122132085481,1.2754808317974455,0.8852071697798699,0.4570948829341819,Fail,-0.3450336456298828,False,0.12128670900710858,Fail,-0.038232386112213135,False,0.5610910420073196
112,0.983538208215815,0.41061554840981146,0.6144982749470393,-0.01588327685476587,Fail,-0.37382206320762634,False,0.16422350000357255,Pass,8.940696716308594e-08,False,0.6669496249960503
113,0.953540554763749,1.1509067000860393,0.3781031458764314,0.033416504311232664,Fail,-0.14012575149536133,False,0.2172324590064818,Fail,-0.021266698837280273,False,1.2758102509978926
114,0.86267687426657,2.3589401999551325,0.700455489365003,0.39274538525071545,Fail,-0.4836801290512085,False,0.11219862500729505,Fail,-0.3320240378379822,False,0.5780701250041602
115,1.2017847168044171,0.4820409401253231,0.40881828910300194,-0.16721365974606517,Fail,-0.15309827029705048,False,0.11797929099702742,Fail,-0.03830079734325409,True,0.5489920000109123
116,2.2418812398721393,2.1137192243746523,0.955495150581379,-0.47195800886222106,Fail,-0.5256613492965698,False,0.11759420800080989,Pass,0.6186338067054749,False,0.5464108760061208
117,1.2194095295740155,0.44178469796833625,0.943876836381596,-0.14625867431610207,Fail,-0.881683349609375,False,0.11243787499552127,Fail,-1.3113021850585938e-06,False,0.5737841670052148
118,1.4994942581935562,1.2745767621224835,0.9665647900684483,-0.47352480034922184,Fail,-0.7402341365814209,False,0.10927566699683666,Pass,0.1398329734802246,False,0.5240281669975957
119,1.9190119260434864,1.4490253934528101,0.4888907262319777,-0.248178772693596,Fail,-0.1617528796195984,False,0.18675170800997876,Pass,0.43298864364624023,False,0.7316920000012033
120,2.2436285617535967,2.4857451847485597,0.6086041589686868,0.4374448587427948,Fail,-0.06594064831733704,False,0.10101633401063737,Pass,0.9977693557739258,False,0.5444779590034159
121,2.5860789978191825,0.20328556782946872,0.8637158731708539,-1.0259925838052983,Fail,-0.12939250469207764,False,0.10255183299886994,Pass,0.7691529393196106,False,0.5070447500038426
122,1.8337753401684709,1.5075901250498167,0.6971073960686908,-0.04242192208562612,Fail,-0.48070862889289856,False,0.925826083010179,Pass,8.940696716308594e-08,False,0.5005123329901835
123,1.09272745567725,1.5979481924630345,0.6257116921051145,-0.4150967323929833,Fail,-0.2745629549026489,False,0.10658520799188409,Fail,-0.008964240550994873,False,0.4971281670004828
124,2.481279864591496,0.23501505898375297,0.9307057427960829,-0.6019564487490174,Fail,-0.6376081705093384,False,0.10797099999035709,Pass,0.49152326583862305,False,0.5095182080112863
125,2.1326183175751927,0.5760502002361029,0.8816112849380932,-0.6387659124010945,Fail,-0.4737670421600342,False,0.12786604100256227,Pass,0.5097975134849548,False,0.5295681249990594
126,0.9341680772075772,0.208873172829791,0.8473554791244582,-1.343177038562508,Fail,-0.2668289542198181,False,0.10918016701180022,Pass,0.10414135456085205,False,0.48597070800315123
127,1.5030307984236257,1.4931261290720528,0.9240328885111112,-0.8690009986201908,Fail,-0.16189289093017578,False,0.0993335829989519,Pass,0.405163049697876,False,0.5211752080067527
128,2.1728868887444683,0.09341263165681263,0.4596954959868108,-0.21483181466819712,Fail,-0.18725302815437317,False,0.10738158400636166,Pass,0.21032419800758362,False,0.4896980000048643
129,1.7293615617860152,0.6502366532752196,0.9451257583222652,-0.8846701425247478,Fail,-0.3680562973022461,False,0.11160537500109058,Pass,0.48359185457229614,False,0.5093772090040147
130,1.534369470718582,1.3295636927268255,0.7754291801612527,-0.3559142850794723,Fail,-0.4843559265136719,False,0.10710920799465384,Pass,0.21473008394241333,False,0.5116963750042487
131,1.3115458640421211,1.8519190104324954,0.9264706762858275,-0.5460675620726048,Fail,-0.5881990194320679,False,0.11078270900179632,Fail,-0.11073565483093262,False,0.5352452090010047
132,1.0776699104848926,1.7021279160980616,0.483647078153534,-0.0621986956668823,Fail,-0.23118948936462402,False,0.10859424999216571,Fail,-0.14739671349525452,True,0.5141345420124708
133,0.8363210647775828,0.043271739615382276,0.7414317639808667,-0.2978364289095077,Fail,-0.5317578911781311,False,0.10810425000090618,Fail,-0.07756423950195312,True,0.49060533300507814
134,1.3006650374571846,1.026754140108153,0.6195590774948776,-0.6101502706835635,Fail,-0.140581876039505,False,0.10923883400391787,Pass,0.3258623778820038,False,1.726943333997042
135,1.4810382374634732,2.388993940308963,0.9737016167969793,-0.09147610520105953,Fail,-0.9264030456542969,False,0.12601795799855608,Fail,-0.8988707065582275,True,0.5844240010046633
136,1.5118242126745285,2.197626993098201,0.694818606148757,0.11657871994860214,Fail,-0.42428022623062134,False,0.11610070899769198,Fail,-0.020472854375839233,False,0.511768917000154
137,2.2491703520960034,2.4817132894559197,0.6957414135261503,-0.31106720449803493,Fail,-0.2903263568878174,False,0.11460995800734963,Pass,0.5973095893859863,False,0.5350588750006864
138,2.4783970690120025,0.2568779465049534,0.8384293704550245,0.03312201319036534,Fail,-0.6253334283828735,False,0.09794079199491534,Pass,0.5631355047225952,False,0.49627262499416247
139,1.7461643056097518,0.31946979603099307,0.9478054853636672,-0.26285388820082156,Fail,-0.857850968837738,False,0.10747070799698122,Fail,-2.980232238769531e-07,False,0.5196209580026334
140,1.8740922834220717,1.468038139260209,0.7043349558174317,-0.4444188111709937,Fail,-0.2681732773780823,False,0.11225125000055414,Pass,0.5250852704048157,False,0.5257707499986282
141,0.8981004712455416,0.5988887632029177,0.7834051977290326,-0.6410735046726881,Fail,-0.47787991166114807,False,0.10469087499950547,Fail,-0.052513062953948975,False,0.5120186669955729
142,1.3429199760763861,0.23121585202344808,0.5998471284391534,0.14761117918708377,Fail,-0.34959545731544495,False,0.10787820800032932,Pass,0.35088691115379333,False,0.5089717090013437
143,0.8337205649069722,1.0698851004294987,0.700207630057291,-0.20052682465901706,Fail,-0.47283297777175903,False,0.11279758300224785,Fail,-0.21727538108825684,False,0.5003382499999134
144,1.3043722869717127,0.450330855154811,0.9676188973780836,-1.2646765327498637,Fail,-0.2324773073196411,False,0.11575920900213532,Pass,0.3257559537887573,False,0.5124403340014396
145,1.806603437569249,0.5699075375340346,0.9479585765981418,0.026136464677883886,Fail,-0.8867723345756531,False,0.11787820799509063,Pass,0.08366751670837402,False,0.6204672919993754
146,1.7549733507816978,1.1403155248616943,0.9771250399185123,-0.6601429353558976,Fail,-0.5540992021560669,False,0.11424912500660866,Pass,0.4306181073188782,False,0.5104021250008373
147,2.4614954181020305,1.0113539448105988,0.789132086657571,0.19180811515541052,Fail,-0.38390010595321655,False,0.12038904200016987,Pass,1.0506266355514526,False,0.5273254999920027
148,2.2588725466182655,1.4534406900801489,0.8566875805243471,-0.44899686110239534,Fail,-0.4652514159679413,False,0.11343762499745935,Pass,0.6137976050376892,False,0.5010993750038324
149,1.1722530192819811,2.365299677314863,0.8369869763931344,-0.028863782216201894,Fail,-0.6989970207214355,False,0.11099641599867027,Fail,-0.6395966410636902,True,0.524038167000981
150,2.0915971553723693,1.6060348441075498,0.44217063966260756,0.12219992902271937,Fail,-0.1478160172700882,False,0.11788912500196602,Pass,0.9027788043022156,False,0.5255040000047302
151,0.7180421707068186,1.7801052147098428,0.35799256156840864,0.08795125424017503,Fail,-0.12260058522224426,False,0.11289720800414216,Fail,-0.11454395204782486,False,0.5205397090030601
152,2.3070866772779137,2.350890950467707,0.6261956838839398,0.3702766742712438,Fail,-0.1484779268503189,False,0.10859662499569822,Pass,0.9958345890045166,False,0.5285229169967351
153,0.8819029392102029,1.3409595192127166,0.43844517388629634,-0.30968832528711276,Fail,-0.14749345183372498,False,0.11039154199534096,Fail,-0.01621362566947937,False,0.5280615420051618
154,1.9274604812728218,1.2904152687302424,0.8476030751997548,-0.23216159179734808,Fail,-0.6598484516143799,False,0.11289741699874867,Pass,0.23974847793579102,False,0.5460146249970421
155,2.41408265598169,1.5446982708535777,0.6502363270378826,0.20240030653847318,Fail,-0.29585304856300354,False,0.11434129199187737,Pass,1.0675711631774902,False,0.5572927089961013
156,1.6918177790750564,0.022337802386839245,0.716965087653337,-0.7885448944905464,Fail,-0.2603600323200226,False,0.12212795800587628,Pass,0.4075947403907776,False,0.5582215419999557
157,1.2398135498932048,0.911918833858907,0.5837231865353962,-0.3353955294421853,Fail,-0.27160871028900146,False,0.10039262499776669,Pass,0.12064129114151001,False,0.5327433750062482
158,2.2674931096843585,0.8475515239460452,0.9703607261899941,-0.26962451991124636,Fail,-0.8666530847549438,False,0.10895475000143051,Pass,0.2418839931488037,False,0.5138067920051981
