case_id,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,label,min_h,controller_error,case_runtime_s
0,1.7117556723582537,0.23800257746322384,0.8154410536677748,-1.8659868071854144,Pass,0.878442108631134,False,0.36271020901040174
1,1.2986785468861615,0.7132332252748269,0.8531718537767004,1.8110463282371878,Pass,0.9586636424064636,False,0.09247479199257214
2,0.8638445332765277,2.010565628753627,0.5080324123585414,-0.9390955962125966,Pass,0.1618785858154297,False,0.103776709001977
3,1.040259346675644,2.3414950121398306,0.6190073363133248,1.6452882199745487,Pass,0.6989694237709045,False,0.11151958300615661
4,1.0791022576230707,0.46483170859879047,0.3916537517558401,-2.0827663245996497,Pass,1.0110690593719482,False,0.1013147920020856
5,0.9762212743985328,0.35251596609793406,0.8010600783939856,1.7469538590152416,Pass,0.31131070852279663,False,0.14534816700324882
6,1.7725717006189647,0.011385737107729166,0.7579283206193517,-1.3719274358231495,Pass,0.1798650622367859,False,0.10687750000215601
7,2.296282964515023,0.35578253662809894,0.805382502372364,-1.3117628536885322,Pass,0.4005563259124756,False,0.08915420901030302
8,2.443892137043184,1.239292652681859,0.7539464169739032,-1.5581172681087683,Pass,1.9416084289550781,False,0.10473125000135042
9,2.278943458062348,1.423731428633902,0.7925604898348302,-3.106573744098889,Pass,4.513750076293945,False,0.1320080000004964
10,1.525671524194551,2.039404559977292,0.5448260751738341,1.5806404889355123,Pass,2.0308380126953125,False,0.10683691699523479
11,1.4501159836253947,0.2777266145299098,0.789597585819385,-0.9758792492381656,Fail,-0.20333629846572876,False,0.09894274998805486
12,2.57025200685528,1.860977982492533,0.4754687602380383,-2.804654187073769,Pass,5.433011531829834,False,0.10468270900310017
13,1.1805850989763609,0.6602028610362296,0.9700682083199688,0.5522298562873948,Fail,-0.23373085260391235,False,0.1071296670124866
14,2.0372608594723762,2.0769046535303386,0.6775397545010124,2.944728947380752,Pass,3.691371440887451,False,0.11190729099325836
15,1.4319309416175832,1.3942817455896563,0.3586336440852708,1.1799742024413034,Pass,1.738074541091919,False,0.10758783300116193
16,1.4386855279117183,2.0457608907884364,0.41771599564406425,1.0214051311594012,Pass,1.4683212041854858,False,0.09899025000049733
17,0.8685067214663561,1.6912273014438997,0.7184846937787743,-2.2006344382012566,Pass,0.23808366060256958,False,0.10044183400168549
18,2.5081892061077644,1.6114929773498354,0.406088582793956,-1.0736386433004323,Pass,1.4587829113006592,False,0.11321850000240374
19,1.0141295766292129,2.097177285175328,0.45095858127961663,-1.6875097811543787,Pass,0.8250950574874878,False,0.10191270800714847
20,2.5047051005810603,1.825049957056935,0.9090757525764883,-0.15755287506439064,Fail,-0.7838568091392517,False,0.11874774999159854
21,2.1877037105432087,0.445099087375459,0.4652712235609235,0.20128161260591426,Pass,0.15867555141448975,False,0.11240233400894795
22,1.89382953868921,2.1710035681091084,0.9294253034897909,1.5961701573022822,Pass,2.252181053161621,False,0.12049600000318605
23,1.0546541817686514,1.6630609324050851,0.8231160642126293,-0.5937491422919043,Fail,-0.4529898464679718,False,0.12310504099878017
24,0.968287841547364,2.428602501814952,0.6448368854273512,-1.2640326818669627,Pass,0.41654232144355774,False,0.10121354200236965
25,1.260022717986787,1.1158800400618425,0.8202701821962914,-0.14803776279882275,Fail,-0.657039225101471,False,0.12044308299664408
26,2.146888287089128,1.397115120432296,0.5816948916093685,2.5778768312662352,Pass,4.2707600593566895,False,0.1305491249950137
27,1.7141724081685008,1.8779859008348654,0.8707166453670947,2.688353021830376,Pass,2.18023943901062,False,0.10101274999033194
28,2.5801411790154383,2.383182947115,0.8158761594015319,-2.6106307280571306,Pass,5.929497241973877,False,0.10264629100856837
29,1.7896725520224068,2.4315940685244932,0.42941310536368543,-0.998913584432771,Pass,1.314497470855713,False,0.1225608750100946
30,0.8802994563499157,2.3242178810959215,0.785379087913759,0.5371451953086872,Fail,-0.48452478647232056,False,0.20343420800054446
31,1.851647808714321,1.6884278206400796,0.7491202775898034,0.8354135573834509,Pass,0.9133658409118652,False,0.10372058300708886
32,1.338516079751236,2.002112008440446,0.7614253714479591,1.8259864276034907,Pass,1.2118568420410156,False,0.10138687600556295
