case_id,initial_distance_to_obstacle,initial_speed,obstacle_radius,initial_heading_error,label,min_h,controller_error,case_runtime_s
120,2.2436285617535967,2.4857451847485597,0.6086041589686868,0.4374448587427948,Pass,0.9977693557739258,False,0.5444779590034159
121,2.5860789978191825,0.20328556782946872,0.8637158731708539,-1.0259925838052983,Pass,0.7691529393196106,False,0.5070447500038426
122,1.8337753401684709,1.5075901250498167,0.6971073960686908,-0.04242192208562612,Pass,8.940696716308594e-08,False,0.5005123329901835
124,2.481279864591496,0.23501505898375297,0.9307057427960829,-0.6019564487490174,Pass,0.49152326583862305,False,0.5095182080112863
125,2.1326183175751927,0.5760502002361029,0.8816112849380932,-0.6387659124010945,Pass,0.5097975134849548,False,0.5295681249990594
126,0.9341680772075772,0.208873172829791,0.8473554791244582,-1.343177038562508,Pass,0.10414135456085205,False,0.48597070800315123
127,1.5030307984236257,1.4931261290720528,0.9240328885111112,-0.8690009986201908,Pass,0.405163049697876,False,0.5211752080067527
128,2.1728868887444683,0.09341263165681263,0.4596954959868108,-0.21483181466819712,Pass,0.21032419800758362,False,0.4896980000048643
129,1.7293615617860152,0.6502366532752196,0.9451257583222652,-0.8846701425247478,Pass,0.48359185457229614,False,0.5093772090040147
130,1.534369470718582,1.3295636927268255,0.7754291801612527,-0.3559142850794723,Pass,0.21473008394241333,False,0.5116963750042487
134,1.3006650374571846,1.026754140108153,0.6195590774948776,-0.6101502706835635,Pass,0.3258623778820038,False,1.726943333997042
137,2.2491703520960034,2.4817132894559197,0.6957414135261503,-0.31106720449803493,Pass,0.5973095893859863,False,0.5350588750006864
138,2.4783970690120025,0.2568779465049534,0.8384293704550245,0.03312201319036534,Pass,0.5631355047225952,False,0.49627262499416247
140,1.8740922834220717,1.468038139260209,0.7043349558174317,-0.4444188111709937,Pass,0.5250852704048157,False,0.5257707499986282
142,1.3429199760763861,0.23121585202344808,0.5998471284391534,0.14761117918708377,Pass,0.35088691115379333,False,0.5089717090013437
144,1.3043722869717127,0.450330855154811,0.9676188973780836,-1.2646765327498637,Pass,0.3257559537887573,False,0.5124403340014396
145,1.806603437569249,0.5699075375340346,0.9479585765981418,0.026136464677883886,Pass,0.08366751670837402,False,0.6204672919993754
146,1.7549733507816978,1.1403155248616943,0.9771250399185123,-0.6601429353558976,Pass,0.4306181073188782,False,0.5104021250008373
147,2.4614954181020305,1.0113539448105988,0.789132086657571,0.19180811515541052,Pass,1.0506266355514526,False,0.5273254999920027
148,2.2588725466182655,1.4534406900801489,0.8566875805243471,-0.44899686110239534,Pass,0.6137976050376892,False,0.5010993750038324
150,2.0915971553723693,1.6060348441075498,0.44217063966260756,0.12219992902271937,Pass,0.9027788043022156,False,0.5255040000047302
152,2.3070866772779137,2.350890950467707,0.6261956838839398,0.3702766742712438,Pass,0.9958345890045166,False,0.5285229169967351
154,1.9274604812728218,1.2904152687302424,0.8476030751997548,-0.23216159179734808,Pass,0.23974847793579102,False,0.5460146249970421
155,2.41408265598169,1.5446982708535777,0.6502363270378826,0.20240030653847318,Pass,1.0675711631774902,False,0.5572927089961013
156,1.6918177790750564,0.022337802386839245,0.716965087653337,-0.7885448944905464,Pass,0.4075947403907776,False,0.5582215419999557
157,1.2398135498932048,0.911918833858907,0.5837231865353962,-0.3353955294421853,Pass,0.12064129114151001,False,0.5327433750062482
158,2.2674931096843585,0.8475515239460452,0.9703607261899941,-0.26962451991124636,Pass,0.2418839931488037,False,0.5138067920051981
159,1.565195047332296,0.3156375008620124,0.6020818627388129,-0.6578657490653774,Pass,0.38646960258483887,False,0.5091568759962684
160,1.7434215379224156,1.208416504086941,0.9886717436703042,-0.6923180481879454,Pass,0.43875670433044434,False,0.6382358749979176
162,1.193877672358834,0.12963048295883545,0.6997417460588049,-0.8992276823099692,Pass,0.2303534746170044,False,0.5742229590105126
163,1.8661048887950826,1.1694249398870205,0.7178442244291473,-0.7177141277717403,Pass,0.672084391117096,False,0.5153426670003682
164,1.9141242645566234,0.4616410698907919,0.998448255150204,-0.9824239271580439,Pass,0.5373927354812622,False,0.5191599999961909
165,2.119626768678568,1.9487167154665754,0.7035802912090106,-0.17570192257243145,Pass,0.37281644344329834,False,0.4754830839956412
167,1.2243232995868518,2.389738828469587,0.39028726234583355,0.2716812749521651,Pass,0.11409023404121399,False,0.518436834012391
168,2.0936245844403145,1.9192369644151888,0.6288373100651279,0.019622598742385033,Pass,0.23917749524116516,False,0.7089720420044614
